Date,Adj_Close,Ticker,Market,Daily_Return,Cumulative_Return
2014-02-24,57.761474609375,BND,US,-0.00024700300054836255,0.014740989746520494
2014-02-25,57.87539291381836,BND,US,0.001972219463124203,0.01674228167652858
2014-02-26,57.99643707275391,BND,US,0.0020914615493980993,0.01886875906430241
2014-02-27,58.067626953125,BND,US,0.0012274871348008087,0.020119407358104358
2014-02-28,58.02488708496094,BND,US,-0.000736036073913704,0.019368562674589418
2014-03-03,58.14760971069336,BND,US,0.002114999819865737,0.02152452700102292
2014-03-04,57.94785690307617,BND,US,-0.003435271176425503,0.018015313237404573
2014-03-05,58.026344299316406,BND,US,0.001354448644606654,0.01939416269860783
2014-03-06,57.88361740112305,BND,US,-0.002459691368064343,0.016886767675962977
2014-03-07,57.71240615844727,BND,US,-0.0029578531951330866,0.013878965901104046
2014-03-10,57.74808120727539,BND,US,0.0006181521652410815,0.014505697379168181
2014-03-11,57.740943908691406,BND,US,-0.00012359369237513462,0.014380310874093416
2014-03-12,57.86227035522461,BND,US,0.0021012203528412154,0.016511747428823442
2014-03-13,58.033504486083984,BND,US,0.0029593399949248145,0.01951995129830042
2014-03-14,57.99777221679688,BND,US,-0.0006157179305907867,0.018892214583690947
2014-03-17,57.91931915283203,BND,US,-0.0013526909908123663,0.01751396826441476
2014-03-18,57.983516693115234,BND,US,0.0011083959760267437,0.018641776652390085
2014-03-19,57.71240615844727,BND,US,-0.0046756483588749065,0.013878965901103824
2014-03-20,57.66245269775391,BND,US,-0.000865558447800896,0.013001394397120558
2014-03-21,57.82658386230469,BND,US,0.0028464131661394276,0.015884814903450062
2014-03-24,57.83370208740234,BND,US,0.00012309606797100692,0.01600986632967616
2014-03-25,57.81940078735352,BND,US,-0.0002472831503541606,0.015758624209139205
2014-03-26,57.97636413574219,BND,US,0.0027147176596646894,0.018516122084236475
2014-03-27,58.033504486083984,BND,US,0.0009855800927427438,0.019519951298300198
2014-03-28,57.9263916015625,BND,US,-0.0018457076730076238,0.01763821550140454
2014-03-31,57.9263916015625,BND,US,0.0,0.01763821550140454
2014-04-01,57.86208724975586,BND,US,-0.0011101045659627218,0.016508530671878185
2014-04-02,57.747650146484375,BND,US,-0.001977756225376548,0.014498124597193573
2014-04-03,57.79771041870117,BND,US,0.0008668798139805922,0.01537757254272809
2014-04-04,57.96936798095703,BND,US,0.0029699716651807595,0.01839321516264003
2014-04-07,58.076637268066406,BND,US,0.0018504477596619218,0.02027769860609263
2014-04-08,58.11953353881836,BND,US,0.0007386149193513436,0.021031290936164515
2014-04-09,58.10521697998047,BND,US,-0.00024632955507686294,0.020779780752548715
2014-04-10,58.28401947021485,BND,US,0.003077219215892102,0.02392094390907462
2014-04-11,58.319766998291016,BND,US,0.0006133332670104075,0.024548948686762717
2014-04-14,58.312625885009766,BND,US,-0.00012244756192969497,0.024423495165918352
2014-04-15,58.34123611450195,BND,US,0.0004906352450773088,0.024926113438532127
2014-04-16,58.30546188354492,BND,US,-0.0006131894580845287,0.024297639550456163
2014-04-17,58.155269622802734,BND,US,-0.002575955251708173,0.02165909466654381
2014-04-21,58.16963577270508,BND,US,0.00024703092248601344,0.021911476055165524
2014-04-22,58.16963577270508,BND,US,0.0,0.021911476055165524
2014-04-23,58.26253890991211,BND,US,0.0015971070812621502,0.02354357810999619
2014-04-24,58.2768783569336,BND,US,0.00024611778493999203,0.023795490388230256
2014-04-25,58.29833221435547,BND,US,0.0003681366954912946,0.0241723870769206
2014-04-28,58.233985900878906,BND,US,-0.001103741925926327,0.02304196507392775
2014-04-29,58.26253890991211,BND,US,0.0004903152101214392,0.023543578109995966
2014-04-30,58.39128494262695,BND,US,0.0022097566485030917,0.025805360336757177
2014-05-01,58.533199310302734,BND,US,0.002430403232523748,0.02829848100045984
2014-05-02,58.59771347045898,BND,US,0.0011021806584368132,0.029431851697318434
2014-05-05,58.533199310302734,BND,US,-0.0011009671936903498,0.02829848100045984
2014-05-06,58.59051513671875,BND,US,0.000979202009993685,0.029305392939928954
2014-05-07,58.61922073364258,BND,US,0.0004899359027112915,0.029809686606784513
2014-05-08,58.64784622192383,BND,US,0.0004883293896267293,0.030312572942476912
2014-05-09,58.576202392578125,BND,US,-0.0012215935274860756,0.029053949772082754
2014-05-12,58.51881790161133,BND,US,-0.0009796553655391227,0.02804583154875928
2014-05-13,58.62636947631836,BND,US,0.0018378972536297056,0.0299352741591683
2014-05-14,58.77686309814453,BND,US,0.0025669954181106736,0.03257911328888552
2014-05-15,58.88435745239258,BND,US,0.0018288549027967171,0.034467550662749424
2014-05-16,58.88435745239258,BND,US,0.0,0.034467550662749424
2014-05-19,58.86288070678711,BND,US,-0.0003647275190670207,0.034090251879440814
2014-05-20,58.891563415527344,BND,US,0.00048728007185228073,0.03459414345167833
2014-05-21,58.84138488769531,BND,US,-0.0008520495113703008,0.03371261801728376
2014-05-22,58.80552673339844,BND,US,-0.0006094036427816141,0.03308266978227481
2014-05-23,58.86288070678711,BND,US,0.0009753160387235837,0.034090251879440814
2014-05-27,58.92019271850586,BND,US,0.0009736528527075627,0.035097096803140326
2014-05-28,59.1137580871582,BND,US,0.0032852127551095123,0.03849761098833482
2014-05-29,59.06354522705078,BND,US,-0.0008494276414195978,0.03761548241201318
2014-05-30,59.00621795654297,BND,US,-0.0009706032763091565,0.03660836942523504
2014-06-02,58.8618278503418,BND,US,-0.0024470320451229766,0.03407175552700892
2014-06-03,58.71818923950195,BND,US,-0.0024402675908238303,0.031548343735410045
2014-06-04,58.72534942626953,BND,US,0.00012194154588751616,0.031674132335102856
2014-06-05,58.79004287719727,BND,US,0.0011016273476407434,0.03281065277313666
2014-06-06,58.78281784057617,BND,US,-0.0001228955834611245,0.03268372490535931
2014-06-09,58.73255920410156,BND,US,-0.0008549885548344571,0.03180079213980136
2014-06-10,58.61765670776367,BND,US,-0.001956367948118709,0.029782210141215515
2014-06-11,58.6391830444336,BND,US,0.0003672329785757711,0.03016038012953004
2014-06-12,58.79004287719727,BND,US,0.002572679647486975,0.03281065277313666
2014-06-13,58.775665283203125,BND,US,-0.00024455831788017246,0.0325580703372057
2014-06-16,58.76127243041992,BND,US,-0.000244877751937822,0.03230521983819634
2014-06-17,58.624794006347656,BND,US,-0.002322591367194593,0.02990759664629028
2014-06-18,58.775665283203125,BND,US,0.0025735063024550087,0.0325580703372057
2014-06-19,58.72534942626953,BND,US,-0.0008560661404878323,0.031674132335102634
2014-06-20,58.76127243041992,BND,US,0.0006117120545274801,0.03230521983819612
2014-06-23,58.73973083496094,BND,US,-0.0003665951155923386,0.03192678178680297
2014-06-24,58.847503662109375,BND,US,0.0018347518045536138,0.033820111311853474
2014-06-25,58.92648315429688,BND,US,0.0013421043761006057,0.03520760580734583
2014-06-26,59.00551223754883,BND,US,0.0013411471213209403,0.03659597150784388
2014-06-27,59.00551223754883,BND,US,0.0,0.03659597150784388
2014-06-30,59.05576705932617,BND,US,0.0008516970681489155,0.037478837257632014
2014-07-01,58.94207000732422,BND,US,-0.0019252489242538307,0.03548143224226563
2014-07-02,58.78370666503906,BND,US,-0.0026867624816278024,0.03269933957969484
2014-07-03,58.71173858642578,BND,US,-0.0012242861618674272,0.03143502006887777
2014-07-07,58.78370666503906,BND,US,0.001225786875776791,0.03269933957969484
2014-07-08,58.89166259765625,BND,US,0.0018364941365869303,0.03459588586169016
2014-07-09,58.94926071166992,BND,US,0.0009780351152111066,0.03560775696811591
2014-07-10,58.96363830566406,BND,US,0.00024389778295041964,0.03586033940404665
2014-07-11,59.05000305175781,BND,US,0.0014647119576651768,0.0373775764296429
2014-07-14,58.96363830566406,BND,US,-0.0014625697143156868,0.03586033940404665
2014-07-15,58.92045211791992,BND,US,-0.0007324206745904505,0.03510165387547892
2014-07-16,58.94207000732422,BND,US,0.0003668995845624856,0.03548143224226585
2014-07-17,59.10040664672852,BND,US,0.0026863094456071046,0.038263055794449
2014-07-18,59.10040664672852,BND,US,0.0,0.038263055794449
2014-07-21,59.10040664672852,BND,US,0.0,0.038263055794449
2014-07-22,59.179569244384766,BND,US,0.0013394594411073601,0.039653767046885946
2014-07-23,59.150840759277344,BND,US,-0.0004854459989187543,0.03914907128541212
2014-07-24,59.03559112548828,BND,US,-0.001948402293351803,0.037124390851785316
2014-07-25,59.143585205078125,BND,US,0.0018293046199924223,0.0390216072914773
2014-07-28,59.12921142578125,BND,US,-0.0002430319238685419,0.038769091871316164
2014-07-29,59.179569244384766,BND,US,0.0008516571993646416,0.039653767046885946
2014-07-30,58.95644760131836,BND,US,-0.0037702478391657968,0.03573401467819681
2014-07-31,58.89166259765625,BND,US,-0.0010988620634032609,0.0345958858616906
2014-08-01,59.087886810302734,BND,US,0.0033319523340182844,0.038043110038353145
2014-08-04,59.167179107666016,BND,US,0.0013419382828470106,0.03943609982695917
2014-08-05,59.087886810302734,BND,US,-0.0013401398978138968,0.03804311003835292
2014-08-06,59.15277099609375,BND,US,0.0010980962307778341,0.039182981264870964
2014-08-07,59.28258895874024,BND,US,0.0021946218319182087,0.04146359492291274
2014-08-08,59.23931121826172,BND,US,-0.0007300244682066914,0.040703301015872606
2014-08-11,59.2681770324707,BND,US,0.0004872746427222463,0.04121040934505493
2014-08-12,59.21766662597656,BND,US,-0.0008522348589609097,0.04032305353869803
2014-08-13,59.32582092285156,BND,US,0.0018263856554516789,0.04222308464071678
2014-08-14,59.38357162475586,BND,US,0.0009734496886169008,0.043237636377929656
2014-08-15,59.49180221557617,BND,US,0.0018225678897223485,0.04513900779534197
2014-08-18,59.36914443969727,BND,US,-0.0020617592896989834,0.042984182736993226
2014-08-19,59.361942291259766,BND,US,-0.00012131130582182514,0.04285765696383392
2014-08-20,59.27540969848633,BND,US,-0.001457711615109658,0.041337471244371704
2014-08-21,59.34030532836914,BND,US,0.001094815374755198,0.04247754351819877
2014-08-22,59.34030532836914,BND,US,0.0,0.04247754351819877
2014-08-25,59.361942291259766,BND,US,0.0003646250684234964,0.042857656963834145
2014-08-26,59.39079666137695,BND,US,0.00048607523614396797,0.04336456424570745
2014-08-27,59.48458099365234,BND,US,0.00157910547673068,0.04501214694333466
2014-08-28,59.56391525268555,BND,US,0.0013336945088622265,0.0464058739054074
2014-08-29,59.56391525268555,BND,US,0.0,0.0464058739054074
2014-09-02,59.36078643798828,BND,US,-0.0034102663304710346,0.0428373511856206
2014-09-03,59.46201705932617,BND,US,0.0017053450166744089,0.044615748665666866
2014-09-04,59.36078643798828,BND,US,-0.0017024417660923552,0.0428373511856206
2014-09-05,59.33909606933594,BND,US,-0.0003653989435433713,0.042456299519209706
2014-09-08,59.29571533203125,BND,US,-0.000731065017471777,0.041694196186388144
2014-09-09,59.19455337524414,BND,US,-0.001706058460053006,0.039917004990196236
2014-09-10,59.086082458496094,BND,US,-0.0018324475912577798,0.038011411579294
2014-09-11,59.0427131652832,BND,US,-0.0007340018394916825,0.03724950929378146
2014-09-12,58.94878387451172,BND,US,-0.0015908701639191225,0.03559937999690632
2014-09-15,58.97769927978516,BND,US,0.0004905174182219252,0.03610735953109456
2014-09-16,58.95596694946289,BND,US,-0.0003684838606399232,0.03572557069121718
2014-09-17,58.883697509765625,BND,US,-0.0012258206155657536,0.034455956934595244
2014-09-18,58.89094924926758,BND,US,0.00012315360292625144,0.03458335391276024
2014-09-19,59.01380920410156,BND,US,0.0020862281284337314,0.03674173080690224
2014-09-22,59.086082458496094,BND,US,0.0012246837709555258,0.038011411579293775
2014-09-23,59.114990234375,BND,US,0.0004892484774094985,0.03851925708194259
2014-09-24,59.07887268066406,BND,US,-0.00061097115245623,0.03788475177459527
2014-09-25,59.22344970703125,BND,US,0.0024471866135404863,0.04042464944553581
2014-09-26,59.16563034057617,BND,US,-0.0009762917685663952,0.03940889142446857
2014-09-29,59.23790740966797,BND,US,0.0012216056632161632,0.04067863921262993
2014-09-30,59.22344970703125,BND,US,-0.00024406167045598615,0.04042464944553581
2014-10-01,59.47766876220703,BND,US,0.004292540479039264,0.04489071436867098
2014-10-02,59.43421173095703,BND,US,-0.0007306444948900204,0.04412727072045586
2014-10-03,59.397987365722656,BND,US,-0.0006094867615701327,0.043490888971557284
2014-10-06,59.53560256958008,BND,US,0.002316832774317712,0.04590848286282845
2014-10-07,59.687686920166016,BND,US,0.0025545109820328538,0.048580267568502755
2014-10-08,59.847076416015625,BND,US,0.0026703915677415146,0.051380387473117795
2014-10-09,59.75289916992188,BND,US,-0.001573631524438901,0.04972590215121331
2014-10-10,59.80360794067383,BND,US,0.0008486411781918335,0.050616742777593426
2014-10-13,59.97737121582031,BND,US,0.002905565084281525,0.0536693781023696
2014-10-14,60.05708312988281,BND,US,0.001329033141110214,0.055069739625640546
2014-10-15,60.194732666015625,BND,US,0.0022919783805537275,0.057487936658839
2014-10-16,60.09333801269531,BND,US,-0.0016844439509831055,0.055706657500696366
2014-10-17,60.04985809326172,BND,US,-0.0007235397611696781,0.054942811757862975
2014-10-20,60.10057067871094,BND,US,0.0008445079981780346,0.055833719400012916
2014-10-21,60.01363754272461,BND,US,-0.0014464610735738237,0.054306497024734224
2014-10-22,59.9991569519043,BND,US,-0.00024128833733838562,0.05405210516302206
2014-10-23,59.81809616088867,BND,US,-0.0030177222516770685,0.05087126867084457
2014-10-24,59.86880111694336,BND,US,0.0008476524548408637,0.05176204228145509
2014-10-27,59.847076416015625,BND,US,-0.0003628718217573157,0.05138038747311713
2014-10-28,59.81083679199219,BND,US,-0.000605537082071006,0.05074373766113993
2014-10-29,59.70944213867188,BND,US,-0.0016952555549913928,0.04896245850299752
2014-10-30,59.75289916992188,BND,US,0.0007278083615163133,0.04972590215121264
2014-10-31,59.65149688720703,BND,US,-0.001697026991552164,0.047944488961530585
2014-11-03,59.6246452331543,BND,US,-0.00045014216665018036,0.04747276495874031
2014-11-04,59.61012649536133,BND,US,-0.00024350229231884235,0.04721770293933125
2014-11-05,59.68272018432617,BND,US,0.0012178080006337577,0.0484930130363761
2014-11-06,59.54482269287109,BND,US,-0.002310509491343482,0.04607045997814829
2014-11-07,59.7480354309082,BND,US,0.0034127692190011327,0.04964045704486808
2014-11-10,59.6246452331543,BND,US,-0.002065175814803033,0.04747276495874031
2014-11-11,59.65369415283203,BND,US,0.00048719652023332394,0.04798309004486745
2014-11-12,59.64642333984375,BND,US,-0.00012188370044030616,0.04785535798785401
2014-11-13,59.6899528503418,BND,US,0.000729792468024959,0.04862007493569309
2014-11-14,59.704471588134766,BND,US,0.00024323587303487493,0.04887513695510193
2014-11-17,59.704471588134766,BND,US,0.0,0.04887513695510193
2014-11-18,59.791542053222656,BND,US,0.0014583575194926368,0.05040477189808934
2014-11-19,59.6391830444336,BND,US,-0.002548169917635401,0.047728162056998036
2014-11-20,59.711727142333984,BND,US,0.0012163831594798058,0.04900260094903697
2014-11-21,59.84238815307617,BND,US,0.0021881968081534087,0.05129802509217818
2014-11-24,59.8496322631836,BND,US,0.00012105315865573729,0.051425288038804196
2014-11-25,59.95849609375,BND,US,0.0018189557136738532,0.053337784073983485
2014-11-26,60.04560470581055,BND,US,0.0014528151594119798,0.05486808917466757
2014-11-28,60.147220611572266,BND,US,0.0016923121394076812,0.056653255247451684
2014-12-01,60.057037353515625,BND,US,-0.0014993753184214809,0.05506893543640401
2014-12-02,59.926116943359375,BND,US,-0.002179934540986528,0.0527689542209242
2014-12-03,59.91155242919922,BND,US,-0.00024304117975681994,0.05251308801227905
2014-12-04,60.01341247558594,BND,US,0.0017001737103556902,0.05430254309432292
2014-12-05,59.83888626098633,BND,US,-0.002908120158483074,0.051236504615610245
2014-12-08,59.96249771118164,BND,US,0.0020657378156434536,0.0534080836163795
2014-12-09,59.98430252075195,BND,US,0.0003636407821991927,0.05379114575588062
2014-12-10,60.1442985534668,BND,US,0.0026672983762625613,0.05660192116787521
2014-12-11,60.086124420166016,BND,US,-0.0009672426929888678,0.055579930680227596
2014-12-12,60.28974533081055,BND,US,0.0033888175116880692,0.05915709843430328
2014-12-15,60.18066787719727,BND,US,-0.0018092206728484994,0.05724084951602171
2014-12-16,60.31884765625,BND,US,0.0022960825116580263,0.05966836174120593
2014-12-17,60.17341232299805,BND,US,-0.002411109278492418,0.05711338552208689
2014-12-18,60.07884216308594,BND,US,-0.0015716270070321725,0.05545199757590513
2014-12-19,60.20981979370117,BND,US,0.0021800957857958103,0.057752984027930054
2014-12-22,60.18066787719727,BND,US,-0.0004841721268022958,0.05724084951602171
2014-12-23,59.91835784912109,BND,US,-0.004358709155761531,0.05263264414539104
2014-12-24,59.940311431884766,BND,US,0.00036639159602747107,0.05301831989991013
2014-12-26,59.99146270751953,BND,US,0.0008533702013360234,0.053916934355573654
2014-12-29,60.09373092651367,BND,US,0.0017047128771094933,0.055713560124973416
2014-12-30,60.13752746582031,BND,US,0.0007288037975241579,0.056482968176690296
2014-12-31,60.18139266967773,BND,US,0.0007294148214249674,0.057253582512261314
2015-01-02,60.38600158691406,BND,US,0.003399870095386337,0.0608481073506848
2015-01-05,60.56133270263672,BND,US,0.0029035059635518223,0.06392828615680024
2015-01-06,60.73664474487305,BND,US,0.002894785078411788,0.06700812988406724
2015-01-07,60.773197174072266,BND,US,0.0006018183808598199,0.06765027498915832
2015-01-08,60.678218841552734,BND,US,-0.0015628325797553133,0.06598171635562045
2015-01-09,60.78047943115234,BND,US,0.001685293199964022,0.06777820809348056
2015-01-12,60.8608627319336,BND,US,0.0013225183732272772,0.06919036439221582
2015-01-13,60.91936111450195,BND,US,0.0009611822761372846,0.07021805122028635
2015-01-14,61.05815887451172,BND,US,0.002278385023587015,0.07265642000015915
2015-01-15,61.32847213745117,BND,US,0.004427144020097362,0.07740522445558184
2015-01-16,61.14583206176758,BND,US,-0.002978063358145544,0.07419664343475607
2015-01-20,61.08004379272461,BND,US,-0.0010759240135371773,0.07304088947082366
2015-01-21,60.963138580322266,BND,US,-0.001913967396602767,0.07098712419315478
2015-01-22,60.97779846191406,BND,US,0.0002404712410348786,0.07124466579604194
2015-01-23,61.17504501342773,BND,US,0.0032347273350130656,0.07470985019897936
2015-01-26,61.10196304321289,BND,US,-0.0011946369667369394,0.07342596208341523
2015-01-27,61.138519287109375,BND,US,0.0005982826422554766,0.07406817420427614
2015-01-28,61.35772705078125,BND,US,0.0035854280775506897,0.07791916839327184
2015-01-29,61.29197311401367,BND,US,-0.0010716488359022724,0.0767640175712665
2015-01-30,61.62806701660156,BND,US,0.005483489688979271,0.0826684419590824
2015-02-02,61.55477142333984,BND,US,-0.0011893216323332068,0.081380800960416
2015-02-03,61.36449432373047,BND,US,-0.003091183594862934,0.07803805436868738
2015-02-04,61.38642883300781,BND,US,0.00035744626463674045,0.0784233950443578
2015-02-05,61.25464630126953,BND,US,-0.002146769803090809,0.07610826826492989
2015-02-06,60.85934066772461,BND,US,-0.006453479979309451,0.06916362510011287
2015-02-09,60.8373908996582,BND,US,-0.00036066391494848915,0.06877801636136383
2015-02-10,60.72754669189453,BND,US,-0.0018055377809486073,0.06684829727337616
2015-02-11,60.72754669189453,BND,US,0.0,0.06684829727337616
2015-02-12,60.75682067871094,BND,US,0.0004820544943948679,0.06736257628991438
2015-02-13,60.61775588989258,BND,US,-0.002288875343786523,0.064919516406164
2015-02-17,60.37612915039063,BND,US,-0.003986072000765617,0.06067467053874842
2015-02-18,60.54451751708984,BND,US,0.0027889891099139863,0.06363288064404249
2015-02-19,60.49329376220703,BND,US,-0.000846051087422528,0.06273299288875522
2015-02-20,60.50795364379883,BND,US,0.000242338954949739,0.0629905344916426
2015-02-23,60.63238906860352,BND,US,0.002056513521135228,0.06517658889866351
2015-02-24,60.88129806518555,BND,US,0.0041052150575888735,0.06954936787040156
2015-02-25,60.93984603881836,BND,US,0.0009616742003450973,0.070577925903478
2015-02-26,60.7714958190918,BND,US,-0.0027625639162154325,0.06762038595588038
2015-02-27,60.82272338867188,BND,US,0.0008429539028063093,0.06852034072693747
2015-03-02,60.62614822387695,BND,US,-0.00323193625413265,0.06506695109946392
2015-03-03,60.5528450012207,BND,US,-0.0012091024220367563,0.06377917606925831
2015-03-04,60.5528450012207,BND,US,0.0,0.06377917606925831
2015-03-05,60.5894660949707,BND,US,0.0006047790776677608,0.06442252745820376
2015-03-06,60.237335205078125,BND,US,-0.005811750995472265,0.05823636877464544
2015-03-09,60.31077194213867,BND,US,0.0012191232698215426,0.05952648935679017
2015-03-10,60.54548263549805,BND,US,0.00389168776656601,0.06364983563377269
2015-03-11,60.611473083496094,BND,US,0.0010899318186186058,0.06480914143349836
2015-03-12,60.65547180175781,BND,US,0.0007259140229294303,0.06558210132100828
2015-03-13,60.59677505493164,BND,US,-0.0009677073655944834,0.06455092967291431
2015-03-16,60.71415710449219,BND,US,0.001937100604019637,0.06661307192179344
2015-03-17,60.765472412109375,BND,US,0.0008451950922891971,0.06751456805555334
2015-03-18,61.139625549316406,BND,US,0.006157331167764735,0.07408760877748466
2015-03-19,60.95622253417969,BND,US,-0.0029997405690485035,0.07086562460272261
2015-03-20,61.11759948730469,BND,US,0.0026474237808045142,0.07370065972334183
2015-03-23,61.14692306518555,BND,US,0.0004797894244350509,0.07421580994488597
2015-03-24,61.24964141845703,BND,US,0.0016798613588779876,0.07602034357510812
2015-03-25,61.15422821044922,BND,US,-0.0015577757811829906,0.0743441451438267
2015-03-26,60.95622253417969,BND,US,-0.0032378084404587337,0.07086562460272261
2015-03-27,61.01493453979492,BND,US,0.0009631831365914945,0.07189706431389542
2015-03-30,61.0882568359375,BND,US,0.0012017106417570034,0.07318517442294947
2015-03-31,61.15422821044922,BND,US,0.001079935456153036,0.0743441451438267
2015-04-01,61.39761734008789,BND,US,0.003979923167390709,0.07861995229683516
2015-04-02,61.31676483154297,BND,US,-0.001316867201817784,0.0771995530584293
2015-04-06,61.36824417114258,BND,US,0.000839563857307768,0.07810393087028533
2015-04-07,61.40499877929688,BND,US,0.0005989190117905441,0.07874962781116968
2015-04-08,61.36086654663086,BND,US,-0.0007187074919525749,0.07797432237172064
2015-04-09,61.2285270690918,BND,US,-0.0021567406881142226,0.07564941128991909
2015-04-10,61.19910430908203,BND,US,-0.0004805400589918962,0.07513251865836312
2015-04-13,61.21387100219727,BND,US,0.00024128936660017253,0.07539193670280153
2015-04-14,61.32411193847656,BND,US,0.0018009143103421277,0.07732862543083607
2015-04-15,61.382911682128906,BND,US,0.0009588356324072844,0.07836160650471147
2015-04-16,61.36824417114258,BND,US,-0.00023895104654347854,0.07810393087028489
2015-04-17,61.47115707397461,BND,US,0.0016769732330133014,0.07991188230476087
2015-04-20,61.40499877929688,BND,US,-0.0010762493798207595,0.07874962781116923
2015-04-21,61.33147811889648,BND,US,-0.0011973074157146657,0.07745803288209152
2015-04-22,61.10355758666992,BND,US,-0.00371620804221795,0.07345397467514281
2015-04-23,61.221187591552734,BND,US,0.0019250925728173662,0.07552047294905129
2015-04-24,61.31676483154297,BND,US,0.0015611791236049832,0.07719955305842907
2015-04-27,61.27264404296875,BND,US,-0.0007195550628842362,0.07642444866628928
2015-04-28,61.08148193359375,BND,US,-0.0031198606223185044,0.07306615441599451
2015-04-29,60.89035415649414,BND,US,-0.0031290625415310025,0.06970846330762659
2015-04-30,60.95647811889648,BND,US,0.0010859513517098573,0.07087011465929094
2015-05-01,60.7716178894043,BND,US,-0.0030326592873625158,0.06762253046051048
2015-05-04,60.68318557739258,BND,US,-0.0014551580998329872,0.06606897088774666
2015-05-05,60.58742141723633,BND,US,-0.0015781004119191921,0.06438660700565446
2015-05-06,60.41798782348633,BND,US,-0.0027965143554005145,0.06141003457946703
2015-05-07,60.543243408203125,BND,US,0.0020731505505071635,0.06361049737696933
2015-05-08,60.705326080322266,BND,US,0.00267713890097232,0.06645793041497972
2015-05-11,60.38856887817383,BND,US,-0.005217947461962691,0.06089320896368089
2015-05-12,60.31491088867188,BND,US,-0.001219733980623694,0.0595992014668949
2015-05-13,60.285423278808594,BND,US,-0.0004888941959595439,0.0590811695672544
2015-05-14,60.40328979492188,BND,US,0.0019551412215881303,0.061151822818883206
2015-05-15,60.64636993408203,BND,US,0.004024286425216905,0.06542220169454738
2015-05-18,60.425392150878906,BND,US,-0.0036437099770902925,0.06154011218841937
2015-05-19,60.29277038574219,BND,US,-0.0021948018939714764,0.05921024193966162
2015-05-20,60.29277038574219,BND,US,0.0,0.05921024193966162
2015-05-21,60.48430633544922,BND,US,0.0031767647842622093,0.06257510373538544
2015-05-22,60.44747924804688,BND,US,-0.0006088701290231091,0.06192813349487736
2015-05-26,60.59484100341797,BND,US,0.002437847817712724,0.06451695267768565
2015-05-27,60.62425994873047,BND,US,0.00048550247554635106,0.06503377829347179
2015-05-28,60.63163757324219,BND,US,0.00012169426097674574,0.06516338679203648
2015-05-29,60.65374755859375,BND,US,0.00036466086413811105,0.06555181019311229
2015-06-01,60.45152282714844,BND,US,-0.0033340846952606418,0.061999170210740084
2015-06-02,60.2817268371582,BND,US,-0.0028087959086777747,0.059016231286433074
2015-06-03,60.01600646972656,BND,US,-0.004407975374518425,0.0543481138177071
2015-06-04,60.16366195678711,BND,US,0.0024602684474688274,0.05694209321478105
