Date,Adj_Close,Ticker,Market
2021-11-30,429.4144287109375,SPY,US
2021-12-01,424.644775390625,SPY,US
2021-12-02,431.1488037109375,SPY,US
2021-12-03,427.397216796875,SPY,US
2021-12-06,432.4590759277344,SPY,US
2021-12-07,441.40435791015625,SPY,US
2021-12-08,442.5732421875,SPY,US
2021-12-09,439.58514404296875,SPY,US
2021-12-10,443.7232360839844,SPY,US
2021-12-13,439.7925720214844,SPY,US
2021-12-14,436.7667541503906,SPY,US
2021-12-15,443.5911560058594,SPY,US
2021-12-16,439.6793212890625,SPY,US
2021-12-17,435.0,SPY,US
2021-12-20,430.3744201660156,SPY,US
2021-12-21,438.0174255371094,SPY,US
2021-12-22,442.3970642089844,SPY,US
2021-12-23,445.14959716796875,SPY,US
2021-12-27,451.449462890625,SPY,US
2021-12-28,451.08056640625,SPY,US
2021-12-29,451.6575927734375,SPY,US
2021-12-30,450.40899658203125,SPY,US
2021-12-31,449.27386474609375,SPY,US
2022-01-03,451.87518310546875,SPY,US
2022-01-04,451.7238464355469,SPY,US
2022-01-05,443.0497741699219,SPY,US
2022-01-06,442.6335144042969,SPY,US
2022-01-07,440.88360595703125,SPY,US
2022-01-10,440.3349609375,SPY,US
2022-01-11,444.3455810546875,SPY,US
2022-01-12,445.5469055175781,SPY,US
2022-01-13,439.4079895019531,SPY,US
2022-01-14,439.5876770019531,SPY,US
2022-01-18,431.8027038574219,SPY,US
2022-01-19,427.3191223144531,SPY,US
2022-01-20,422.5894775390625,SPY,US
2022-01-21,414.2937927246094,SPY,US
2022-01-24,416.0531311035156,SPY,US
2022-01-25,410.9736022949219,SPY,US
2022-01-26,409.9425964355469,SPY,US
2022-01-27,407.9183044433594,SPY,US
2022-01-28,418.0491027832031,SPY,US
2022-01-31,425.5785827636719,SPY,US
2022-02-01,428.4541931152344,SPY,US
2022-02-02,432.61627197265625,SPY,US
2022-02-03,422.4476013183594,SPY,US
2022-02-04,424.43408203125,SPY,US
2022-02-07,423.07196044921875,SPY,US
2022-02-08,426.5528869628906,SPY,US
2022-02-09,432.79595947265625,SPY,US
2022-02-10,425.0204772949219,SPY,US
2022-02-11,416.6396484375,SPY,US
2022-02-14,415.277587890625,SPY,US
2022-02-15,421.9747009277344,SPY,US
2022-02-16,422.4476013183594,SPY,US
2022-02-17,413.42352294921875,SPY,US
2022-02-18,410.74652099609375,SPY,US
2022-02-22,406.33856201171875,SPY,US
2022-02-23,399.1306457519531,SPY,US
2022-02-24,405.1372375488281,SPY,US
2022-02-25,414.07623291015625,SPY,US
2022-02-28,413.0168151855469,SPY,US
2022-03-01,406.7264404296875,SPY,US
2022-03-02,414.20867919921875,SPY,US
2022-03-03,412.14654541015625,SPY,US
2022-03-04,408.7978820800781,SPY,US
2022-03-07,396.7469787597656,SPY,US
2022-03-08,393.7389221191406,SPY,US
2022-03-09,404.29541015625,SPY,US
2022-03-10,402.4697570800781,SPY,US
2022-03-11,397.35235595703125,SPY,US
2022-03-14,394.4483947753906,SPY,US
2022-03-15,403.1225280761719,SPY,US
2022-03-16,412.0613708496094,SPY,US
2022-03-17,417.2166748046875,SPY,US
2022-03-18,421.7863464355469,SPY,US
2022-03-21,421.6630554199219,SPY,US
2022-03-22,426.5970764160156,SPY,US
2022-03-23,421.1032409667969,SPY,US
2022-03-24,427.4510192871094,SPY,US
2022-03-25,429.53851318359375,SPY,US
2022-03-28,432.59381103515625,SPY,US
2022-03-29,437.9454345703125,SPY,US
2022-03-30,435.2411804199219,SPY,US
2022-03-31,428.5422058105469,SPY,US
2022-04-01,429.7568054199219,SPY,US
2022-04-04,433.43829345703125,SPY,US
2022-04-05,427.96343994140625,SPY,US
2022-04-06,423.6840515136719,SPY,US
2022-04-07,425.8189697265625,SPY,US
2022-04-08,424.6804504394531,SPY,US
2022-04-11,417.421630859375,SPY,US
2022-04-12,415.875,SPY,US
2022-04-13,420.6383056640625,SPY,US
2022-04-14,415.4004821777344,SPY,US
2022-04-18,415.5713195800781,SPY,US
2022-04-19,422.27978515625,SPY,US
2022-04-20,421.9666442871094,SPY,US
2022-04-21,415.65673828125,SPY,US
2022-04-22,404.2514343261719,SPY,US
2022-04-25,406.5951843261719,SPY,US
2022-04-26,394.81982421875,SPY,US
2022-04-27,395.929931640625,SPY,US
2022-04-28,405.93096923828125,SPY,US
2022-04-29,390.92950439453125,SPY,US
2022-05-02,393.2826843261719,SPY,US
2022-05-03,395.0855407714844,SPY,US
2022-05-04,407.1170349121094,SPY,US
2022-05-05,392.6469421386719,SPY,US
2022-05-06,390.30328369140625,SPY,US
2022-05-09,377.8067932128906,SPY,US
2022-05-10,378.6797790527344,SPY,US
2022-05-11,372.66400146484375,SPY,US
2022-05-12,372.27496337890625,SPY,US
2022-05-13,381.1752624511719,SPY,US
2022-05-16,379.6286315917969,SPY,US
2022-05-17,387.4377136230469,SPY,US
2022-05-18,371.8194885253906,SPY,US
2022-05-19,369.54229736328125,SPY,US
2022-05-20,369.70355224609375,SPY,US
2022-05-23,376.6207580566406,SPY,US
2022-05-24,373.74566650390625,SPY,US
2022-05-25,377.04766845703125,SPY,US
2022-05-26,384.5816345214844,SPY,US
2022-05-27,394.02276611328125,SPY,US
2022-05-31,391.8119201660156,SPY,US
2022-06-01,388.64276123046875,SPY,US
2022-06-02,396.0439147949219,SPY,US
2022-06-03,389.5441589355469,SPY,US
2022-06-06,390.730224609375,SPY,US
2022-06-07,394.4782409667969,SPY,US
2022-06-08,390.1894226074219,SPY,US
2022-06-09,380.9095458984375,SPY,US
2022-06-10,369.8648681640625,SPY,US
2022-06-13,355.8217468261719,SPY,US
2022-06-14,354.7495422363281,SPY,US
2022-06-15,359.8069763183594,SPY,US
2022-06-16,347.8988342285156,SPY,US
2022-06-17,348.6487121582031,SPY,US
2022-06-21,357.42559814453125,SPY,US
2022-06-22,356.7774963378906,SPY,US
2022-06-23,360.2749328613281,SPY,US
2022-06-24,371.7294006347656,SPY,US
2022-06-27,370.3094787597656,SPY,US
2022-06-28,362.74298095703125,SPY,US
2022-06-29,362.4476013183594,SPY,US
2022-06-30,359.5029602050781,SPY,US
2022-07-01,363.30523681640625,SPY,US
2022-07-05,363.99139404296875,SPY,US
2022-07-06,365.2206726074219,SPY,US
2022-07-07,370.6907043457031,SPY,US
2022-07-08,370.3857421875,SPY,US
2022-07-11,366.1546325683594,SPY,US
2022-07-12,362.9145202636719,SPY,US
2022-07-13,361.0086364746094,SPY,US
2022-07-14,360.13189697265625,SPY,US
2022-07-15,367.0122375488281,SPY,US
2022-07-18,363.9819030761719,SPY,US
2022-07-19,373.8163146972656,SPY,US
2022-07-20,376.1987609863281,SPY,US
2022-07-21,380.0296325683594,SPY,US
2022-07-22,376.5036926269531,SPY,US
2022-07-25,376.96112060546875,SPY,US
2022-07-26,372.5013122558594,SPY,US
2022-07-27,382.1738586425781,SPY,US
2022-07-28,386.9671630859375,SPY,US
2022-07-29,392.608642578125,SPY,US
2022-08-01,391.446044921875,SPY,US
2022-08-02,388.8635559082031,SPY,US
2022-08-03,394.95294189453125,SPY,US
2022-08-04,394.6861877441406,SPY,US
2022-08-05,394.01904296875,SPY,US
2022-08-08,393.5616149902344,SPY,US
2022-08-09,391.998779296875,SPY,US
2022-08-10,400.2323303222656,SPY,US
2022-08-11,400.2323303222656,SPY,US
2022-08-12,407.0078430175781,SPY,US
2022-08-15,408.68505859375,SPY,US
2022-08-16,409.4855651855469,SPY,US
2022-08-17,406.5790100097656,SPY,US
2022-08-18,407.7607116699219,SPY,US
2022-08-19,402.28118896484375,SPY,US
2022-08-22,393.9046936035156,SPY,US
2022-08-23,392.95172119140625,SPY,US
2022-08-24,394.2096252441406,SPY,US
2022-08-25,399.77496337890625,SPY,US
2022-08-26,386.242919921875,SPY,US
2022-08-29,383.6889953613281,SPY,US
2022-08-30,379.4769592285156,SPY,US
2022-08-31,376.5894470214844,SPY,US
2022-09-01,377.7711181640625,SPY,US
2022-09-02,373.7877197265625,SPY,US
2022-09-06,372.3773498535156,SPY,US
2022-09-07,379.0671691894531,SPY,US
2022-09-08,381.5448303222656,SPY,US
2022-09-09,387.4722595214844,SPY,US
2022-09-12,391.63665771484375,SPY,US
2022-09-13,374.6072998046875,SPY,US
2022-09-14,376.03680419921875,SPY,US
2022-09-15,371.7674560546875,SPY,US
2022-09-16,368.9312744140625,SPY,US
2022-09-19,371.7923583984375,SPY,US
2022-09-20,367.5247497558594,SPY,US
2022-09-21,361.1136779785156,SPY,US
2022-09-22,358.0804748535156,SPY,US
2022-09-23,352.0807800292969,SPY,US
2022-09-26,348.5978698730469,SPY,US
2022-09-27,347.7079162597656,SPY,US
2022-09-28,354.5495300292969,SPY,US
2022-09-29,347.14337158203125,SPY,US
2022-09-30,341.77532958984375,SPY,US
2022-10-03,350.798583984375,SPY,US
2022-10-04,361.6687316894531,SPY,US
2022-10-05,360.82659912109375,SPY,US
2022-10-06,357.1044006347656,SPY,US
2022-10-07,347.14337158203125,SPY,US
2022-10-10,344.4928283691406,SPY,US
2022-10-11,342.3111267089844,SPY,US
2022-10-12,341.1819763183594,SPY,US
2022-10-13,350.1862487792969,SPY,US
2022-10-14,342.2059020996094,SPY,US
2022-10-17,350.9995422363281,SPY,US
2022-10-18,355.1236877441406,SPY,US
2022-10-19,352.607177734375,SPY,US
2022-10-20,349.65032958984375,SPY,US
2022-10-21,358.1474304199219,SPY,US
2022-10-24,362.5299072265625,SPY,US
2022-10-25,368.3189697265625,SPY,US
2022-10-26,365.5439758300781,SPY,US
2022-10-27,363.5920104980469,SPY,US
2022-10-28,372.2421569824219,SPY,US
2022-10-31,369.55328369140625,SPY,US
2022-11-01,367.9362487792969,SPY,US
2022-11-02,358.7023620605469,SPY,US
2022-11-03,355.0088195800781,SPY,US
2022-11-04,360.1185607910156,SPY,US
2022-11-07,363.56329345703125,SPY,US
2022-11-08,365.52490234375,SPY,US
2022-11-09,357.99432373046875,SPY,US
2022-11-10,377.6676330566406,SPY,US
2022-11-11,381.3228454589844,SPY,US
2022-11-14,378.0790100097656,SPY,US
2022-11-15,381.3037414550781,SPY,US
2022-11-16,378.3948059082031,SPY,US
2022-11-17,377.2369689941406,SPY,US
2022-11-18,378.94976806640625,SPY,US
2022-11-21,377.5718688964844,SPY,US
2022-11-22,382.6529235839844,SPY,US
2022-11-23,385.0641784667969,SPY,US
2022-11-25,384.97802734375,SPY,US
2022-11-28,378.8349304199219,SPY,US
2022-11-29,378.18426513671875,SPY,US
2022-11-30,390.0973205566406,SPY,US
2022-12-01,389.8102722167969,SPY,US
2022-12-02,389.3605651855469,SPY,US
2022-12-05,382.3562316894531,SPY,US
2022-12-06,376.8446350097656,SPY,US
2022-12-07,376.20355224609375,SPY,US
2022-12-08,379.15069580078125,SPY,US
2022-12-09,376.318359375,SPY,US
2022-12-12,381.743896484375,SPY,US
2022-12-13,384.63360595703125,SPY,US
2022-12-14,382.1744384765625,SPY,US
2022-12-15,372.8258056640625,SPY,US
2022-12-16,368.4241027832031,SPY,US
2022-12-19,365.3000793457031,SPY,US
2022-12-20,365.7999267578125,SPY,US
2022-12-21,371.26953125,SPY,US
2022-12-22,365.9729309082031,SPY,US
2022-12-23,368.078125,SPY,US
2022-12-27,366.6265869140625,SPY,US
2022-12-28,362.0701904296875,SPY,US
2022-12-29,368.5875549316406,SPY,US
2022-12-30,367.6166687011719,SPY,US
2023-01-03,366.069091796875,SPY,US
2023-01-04,368.89520263671875,SPY,US
2023-01-05,364.68487548828125,SPY,US
2023-01-06,373.0478515625,SPY,US
2023-01-09,372.83636474609375,SPY,US
2023-01-10,375.4509582519531,SPY,US
2023-01-11,380.1996154785156,SPY,US
2023-01-12,381.5838623046875,SPY,US
2023-01-13,383.06427001953125,SPY,US
2023-01-17,382.3625183105469,SPY,US
2023-01-18,376.32574462890625,SPY,US
2023-01-19,373.5862121582031,SPY,US
2023-01-20,380.54571533203125,SPY,US
2023-01-23,385.1117248535156,SPY,US
2023-01-24,384.6983947753906,SPY,US
2023-01-25,384.84259033203125,SPY,US
2023-01-26,389.0721740722656,SPY,US
2023-01-27,389.9660949707031,SPY,US
2023-01-30,385.07330322265625,SPY,US
2023-01-31,390.7351379394531,SPY,US
2023-02-01,394.88775634765625,SPY,US
2023-02-02,400.6361389160156,SPY,US
2023-02-03,396.3778076171875,SPY,US
2023-02-06,393.95538330078125,SPY,US
2023-02-07,399.1077880859375,SPY,US
2023-02-08,394.7435607910156,SPY,US
2023-02-09,391.3215026855469,SPY,US
2023-02-10,392.2347412109375,SPY,US
2023-02-13,396.8391418457031,SPY,US
2023-02-14,396.65655517578125,SPY,US
2023-02-15,397.9446105957031,SPY,US
2023-02-16,392.4654235839844,SPY,US
2023-02-17,391.4848937988281,SPY,US
2023-02-21,383.6314392089844,SPY,US
2023-02-22,383.1026916503906,SPY,US
2023-02-23,385.1405029296875,SPY,US
2023-02-24,381.0263977050781,SPY,US
2023-02-27,382.3241271972656,SPY,US
2023-02-28,380.9110107421875,SPY,US
2023-03-01,379.4499206542969,SPY,US
2023-03-02,382.40093994140625,SPY,US
2023-03-03,388.5338134765625,SPY,US
2023-03-06,388.8030090332031,SPY,US
2023-03-07,382.84320068359375,SPY,US
2023-03-08,383.4679870605469,SPY,US
2023-03-09,376.3930358886719,SPY,US
2023-03-10,370.9619140625,SPY,US
2023-03-13,370.43316650390625,SPY,US
2023-03-14,376.5564880371094,SPY,US
2023-03-15,374.2014465332031,SPY,US
2023-03-16,380.7667541503906,SPY,US
2023-03-17,376.31463623046875,SPY,US
2023-03-20,379.9331359863281,SPY,US
2023-03-21,384.9218444824219,SPY,US
2023-03-22,378.3602600097656,SPY,US
2023-03-23,379.3830871582031,SPY,US
2023-03-24,381.8726806640625,SPY,US
2023-03-27,382.5867004394531,SPY,US
2023-03-28,381.7279357910156,SPY,US
2023-03-29,387.2762756347656,SPY,US
2023-03-30,389.5438537597656,SPY,US
2023-03-31,395.03436279296875,SPY,US
2023-04-03,396.5396423339844,SPY,US
2023-04-04,394.339599609375,SPY,US
2023-04-05,393.3071594238281,SPY,US
2023-04-06,394.8413391113281,SPY,US
2023-04-10,395.24664306640625,SPY,US
2023-04-11,395.352783203125,SPY,US
2023-04-12,393.7413330078125,SPY,US
2023-04-13,398.9712829589844,SPY,US
2023-04-14,397.9966735839844,SPY,US
2023-04-17,399.4248046875,SPY,US
2023-04-18,399.6853332519531,SPY,US
2023-04-19,399.6177978515625,SPY,US
2023-04-20,397.43701171875,SPY,US
2023-04-21,397.7458190917969,SPY,US
2023-04-24,398.1607360839844,SPY,US
2023-04-25,391.8404235839844,SPY,US
2023-04-26,390.18072509765625,SPY,US
2023-04-27,397.9484558105469,SPY,US
2023-04-28,401.3450012207031,SPY,US
2023-05-01,400.9397277832031,SPY,US
2023-05-02,396.4335021972656,SPY,US
2023-05-03,393.71240234375,SPY,US
2023-05-04,390.9237060546875,SPY,US
2023-05-05,398.1607360839844,SPY,US
2023-05-08,398.2668762207031,SPY,US
2023-05-09,396.52032470703125,SPY,US
2023-05-10,398.3730163574219,SPY,US
2023-05-11,397.6782531738281,SPY,US
2023-05-12,397.15716552734375,SPY,US
2023-05-15,398.5273742675781,SPY,US
2023-05-16,395.8641662597656,SPY,US
2023-05-17,400.6695251464844,SPY,US
2023-05-18,404.5293273925781,SPY,US
2023-05-19,403.9407043457031,SPY,US
2023-05-22,404.1047058105469,SPY,US
2023-05-23,399.5695495605469,SPY,US
2023-05-24,396.6746826171875,SPY,US
2023-05-25,400.10986328125,SPY,US
2023-05-26,405.29156494140625,SPY,US
2023-05-30,405.4459533691406,SPY,US
2023-05-31,403.19769287109375,SPY,US
2023-06-01,407.0284423828125,SPY,US
2023-06-02,412.9145812988281,SPY,US
2023-06-05,412.12335205078125,SPY,US
2023-06-06,413.0207214355469,SPY,US
2023-06-07,411.59259033203125,SPY,US
2023-06-08,414.08221435546875,SPY,US
2023-06-09,414.8251953125,SPY,US
2023-06-12,418.5883483886719,SPY,US
2023-06-13,421.3481140136719,SPY,US
2023-06-14,421.8498840332031,SPY,US
2023-06-15,427.0798034667969,SPY,US
2023-06-16,425.6250915527344,SPY,US
2023-06-20,423.41680908203125,SPY,US
2023-06-21,421.2474060058594,SPY,US
2023-06-22,422.7679138183594,SPY,US
2023-06-23,419.57183837890625,SPY,US
2023-06-26,417.8575439453125,SPY,US
2023-06-27,422.4386901855469,SPY,US
2023-06-28,422.6517333984375,SPY,US
2023-06-29,424.31756591796875,SPY,US
2023-06-30,429.3248291015625,SPY,US
2023-07-03,429.8188171386719,SPY,US
2023-07-05,429.1795654296875,SPY,US
2023-07-06,425.81878662109375,SPY,US
2023-07-07,424.7437438964844,SPY,US
2023-07-10,425.81878662109375,SPY,US
2023-07-11,428.5306091308594,SPY,US
2023-07-12,431.9785461425781,SPY,US
2023-07-13,435.40716552734375,SPY,US
2023-07-14,435.1359558105469,SPY,US
2023-07-17,436.6468200683594,SPY,US
2023-07-18,439.891357421875,SPY,US
2023-07-19,440.86956787109375,SPY,US
2023-07-20,437.9446105957031,SPY,US
2023-07-21,437.9446105957031,SPY,US
2023-07-24,439.90106201171875,SPY,US
2023-07-25,441.1020202636719,SPY,US
2023-07-26,441.1697998046875,SPY,US
2023-07-27,438.244873046875,SPY,US
2023-07-28,442.5354309082031,SPY,US
2023-07-31,443.3780517578125,SPY,US
2023-08-01,442.1092834472656,SPY,US
2023-08-02,435.9591369628906,SPY,US
2023-08-03,434.70977783203125,SPY,US
2023-08-04,432.74371337890625,SPY,US
2023-08-07,436.5209045410156,SPY,US
2023-08-08,434.6226501464844,SPY,US
2023-08-09,431.7170715332031,SPY,US
2023-08-10,431.8720397949219,SPY,US
2023-08-11,431.62017822265625,SPY,US
2023-08-14,434.00274658203125,SPY,US
2023-08-15,428.94708251953125,SPY,US
2023-08-16,425.7994079589844,SPY,US
2023-08-17,422.55487060546875,SPY,US
2023-08-18,422.75823974609375,SPY,US
2023-08-21,425.5088806152344,SPY,US
2023-08-22,424.3562927246094,SPY,US
2023-08-23,429.0826721191406,SPY,US
2023-08-24,423.135986328125,SPY,US
2023-08-25,426.1190185546875,SPY,US
2023-08-28,428.8212585449219,SPY,US
2023-08-29,435.01971435546875,SPY,US
2023-08-30,436.8114929199219,SPY,US
2023-08-31,436.1722717285156,SPY,US
2023-09-01,436.9858093261719,SPY,US
2023-09-05,435.09722900390625,SPY,US
2023-09-06,432.1722717285156,SPY,US
2023-09-07,430.845458984375,SPY,US
2023-09-08,431.49432373046875,SPY,US
2023-09-11,434.33209228515625,SPY,US
2023-09-12,431.94952392578125,SPY,US
2023-09-13,432.4531555175781,SPY,US
2023-09-14,436.181884765625,SPY,US
2023-09-15,430.9266662597656,SPY,US
2023-09-18,431.1793518066406,SPY,US
2023-09-19,430.2851867675781,SPY,US
2023-09-20,426.3294372558594,SPY,US
2023-09-21,419.2829284667969,SPY,US
2023-09-22,418.34014892578125,SPY,US
2023-09-25,420.09930419921875,SPY,US
2023-09-26,413.9275817871094,SPY,US
2023-09-27,414.0927429199219,SPY,US
2023-09-28,416.49346923828125,SPY,US
2023-09-29,415.4826354980469,SPY,US
2023-10-02,415.3173828125,SPY,US
2023-10-03,409.7579040527344,SPY,US
2023-10-04,412.7417907714844,SPY,US
2023-10-05,412.5863037109375,SPY,US
2023-10-06,417.4848327636719,SPY,US
2023-10-09,420.15765380859375,SPY,US
2023-10-10,422.344482421875,SPY,US
2023-10-11,424.07452392578125,SPY,US
2023-10-12,421.4892272949219,SPY,US
2023-10-13,419.3898010253906,SPY,US
2023-10-16,423.8023986816406,SPY,US
2023-10-17,423.7829284667969,SPY,US
2023-10-18,418.1359558105469,SPY,US
2023-10-19,414.46209716796875,SPY,US
2023-10-20,409.369140625,SPY,US
2023-10-23,408.65966796875,SPY,US
2023-10-24,411.74072265625,SPY,US
2023-10-25,405.8313293457031,SPY,US
2023-10-26,400.97161865234375,SPY,US
2023-10-27,399.15411376953125,SPY,US
2023-10-30,403.9263000488281,SPY,US
2023-10-31,406.4631042480469,SPY,US
2023-11-01,410.7978820800781,SPY,US
2023-11-02,418.67059326171875,SPY,US
2023-11-03,422.49029541015625,SPY,US
2023-11-06,423.46221923828125,SPY,US
2023-11-07,424.6673583984375,SPY,US
2023-11-08,424.9784240722656,SPY,US
2023-11-09,421.6641540527344,SPY,US
2023-11-10,428.2441101074219,SPY,US
2023-11-13,427.8359375,SPY,US
2023-11-14,436.1362609863281,SPY,US
2023-11-15,437.0595703125,SPY,US
2023-11-16,437.5941467285156,SPY,US
2023-11-17,438.138427734375,SPY,US
2023-11-20,441.51104736328125,SPY,US
2023-11-21,440.548828125,SPY,US
2023-11-22,442.2497253417969,SPY,US
2023-11-24,442.5218505859375,SPY,US
2023-11-27,441.7248840332031,SPY,US
2023-11-28,442.1622009277344,SPY,US
2023-11-29,441.85125732421875,SPY,US
2023-11-30,443.5909423828125,SPY,US
2023-12-01,446.2152404785156,SPY,US
2023-12-04,443.8728332519531,SPY,US
2023-12-05,443.78533935546875,SPY,US
2023-12-06,441.9970397949219,SPY,US
2023-12-07,445.36962890625,SPY,US
2023-12-08,447.2843322753906,SPY,US
2023-12-11,449.02410888671875,SPY,US
2023-12-12,451.074951171875,SPY,US
2023-12-13,457.2952880859375,SPY,US
2023-12-14,458.76287841796875,SPY,US
2023-12-15,458.0075378417969,SPY,US
2023-12-18,460.58380126953125,SPY,US
2023-12-19,463.3846130371094,SPY,US
2023-12-20,456.9633483886719,SPY,US
2023-12-21,461.2962646484375,SPY,US
2023-12-22,462.2232971191406,SPY,US
2023-12-26,464.175048828125,SPY,US
2023-12-27,465.01434326171875,SPY,US
2023-12-28,465.1899719238281,SPY,US
2023-12-29,463.8432922363281,SPY,US
2024-01-02,461.2474365234375,SPY,US
2024-01-03,457.4805603027344,SPY,US
2024-01-04,456.00701904296875,SPY,US
2024-01-05,456.6316223144531,SPY,US
2024-01-08,463.15045166015625,SPY,US
2024-01-09,462.4477844238281,SPY,US
2024-01-10,465.0631103515625,SPY,US
2024-01-11,464.8581848144531,SPY,US
2024-01-12,465.1802062988281,SPY,US
2024-01-16,463.4724426269531,SPY,US
2024-01-17,460.89617919921875,SPY,US
2024-01-18,464.99481201171875,SPY,US
2024-01-19,470.79150390625,SPY,US
2024-01-22,471.7869567871094,SPY,US
2024-01-23,473.16290283203125,SPY,US
2024-01-24,473.6800842285156,SPY,US
2024-01-25,476.2564697265625,SPY,US
2024-01-26,475.6513671875,SPY,US
2024-01-29,479.41827392578125,SPY,US
2024-01-30,479.0474548339844,SPY,US
2024-01-31,471.2306823730469,SPY,US
2024-02-01,477.3982238769531,SPY,US
2024-02-02,482.4239807128906,SPY,US
2024-02-05,480.6673583984375,SPY,US
2024-02-06,482.0628967285156,SPY,US
2024-02-07,486.08349609375,SPY,US
2024-02-08,486.2981872558594,SPY,US
2024-02-09,489.1087341308594,SPY,US
2024-02-12,488.89404296875,SPY,US
2024-02-13,482.1604309082031,SPY,US
2024-02-14,486.5421447753906,SPY,US
2024-02-15,489.8991394042969,SPY,US
2024-02-16,487.45947265625,SPY,US
2024-02-20,484.77581787109375,SPY,US
2024-02-21,485.2149658203125,SPY,US
2024-02-22,495.2567138671875,SPY,US
2024-02-23,495.5982360839844,SPY,US
2024-02-26,493.78314208984375,SPY,US
2024-02-27,494.700439453125,SPY,US
2024-02-28,494.0466613769531,SPY,US
2024-02-29,495.82269287109375,SPY,US
2024-03-01,500.4776306152344,SPY,US
2024-03-04,499.94091796875,SPY,US
2024-03-05,494.9444274902344,SPY,US
2024-03-06,497.4524230957031,SPY,US
2024-03-07,502.390380859375,SPY,US
2024-03-08,499.3749084472656,SPY,US
2024-03-11,498.94549560546875,SPY,US
2024-03-12,504.3128662109375,SPY,US
2024-03-13,503.5223693847656,SPY,US
2024-03-14,502.5270080566406,SPY,US
2024-03-15,499.0763244628906,SPY,US
2024-03-18,502.0424499511719,SPY,US
2024-03-19,504.8323669433594,SPY,US
2024-03-20,509.5017395019531,SPY,US
2024-03-21,511.1853942871094,SPY,US
2024-03-22,510.21630859375,SPY,US
2024-03-25,508.8067321777344,SPY,US
2024-03-26,507.8668518066406,SPY,US
2024-03-27,512.1349487304688,SPY,US
2024-03-28,512.0371704101562,SPY,US
2024-04-01,511.14617919921875,SPY,US
2024-04-02,507.8963623046875,SPY,US
2024-04-03,508.45428466796875,SPY,US
2024-04-04,502.2480163574219,SPY,US
2024-04-05,507.4949035644531,SPY,US
2024-04-08,507.77880859375,SPY,US
2024-04-09,508.3662109375,SPY,US
2024-04-10,503.2758483886719,SPY,US
2024-04-11,507.0740661621094,SPY,US
2024-04-12,500.0748291015625,SPY,US
2024-04-15,493.8098449707031,SPY,US
2024-04-16,492.90924072265625,SPY,US
2024-04-17,489.9920654296875,SPY,US
2024-04-18,488.9837951660156,SPY,US
2024-04-19,484.7158203125,SPY,US
2024-04-22,489.1795654296875,SPY,US
2024-04-23,494.9844970703125,SPY,US
2024-04-24,494.74957275390625,SPY,US
2024-04-25,492.8700866699219,SPY,US
2024-04-26,497.5394592285156,SPY,US
2024-04-29,499.3014831542969,SPY,US
2024-04-30,491.3919372558594,SPY,US
2024-05-01,489.7962951660156,SPY,US
2024-05-02,494.3775634765625,SPY,US
2024-05-03,500.5055236816406,SPY,US
2024-05-06,505.6742248535156,SPY,US
2024-05-07,506.2321472167969,SPY,US
2024-05-08,506.2810363769531,SPY,US
2024-05-09,509.19818115234375,SPY,US
2024-05-10,509.8541564941406,SPY,US
2024-05-13,509.92266845703125,SPY,US
2024-05-14,512.26220703125,SPY,US
2024-05-15,518.6055908203125,SPY,US
2024-05-16,517.5384521484375,SPY,US
2024-05-17,518.2824096679688,SPY,US
2024-05-20,518.8795776367188,SPY,US
2024-05-21,520.1521606445312,SPY,US
2024-05-22,518.6544189453125,SPY,US
2024-05-23,514.8660888671875,SPY,US
2024-05-24,518.2727661132812,SPY,US
2024-05-28,518.6348876953125,SPY,US
2024-05-29,515.0031127929688,SPY,US
2024-05-30,511.5868225097656,SPY,US
2024-05-31,516.2463989257812,SPY,US
2024-06-03,516.6672973632812,SPY,US
2024-06-04,517.244873046875,SPY,US
2024-06-05,523.3923950195312,SPY,US
2024-06-06,523.382568359375,SPY,US
2024-06-07,522.746337890625,SPY,US
2024-06-10,524.3614501953125,SPY,US
2024-06-11,525.6243286132812,SPY,US
2024-06-12,529.9413452148438,SPY,US
2024-06-13,531.0084228515625,SPY,US
2024-06-14,531.3313598632812,SPY,US
2024-06-17,535.5601806640625,SPY,US
2024-06-18,536.9208374023438,SPY,US
2024-06-20,535.4623413085938,SPY,US
2024-06-21,534.7444458007812,SPY,US
2024-06-24,533.0061645507812,SPY,US
2024-06-25,535.0587768554688,SPY,US
2024-06-26,535.7265014648438,SPY,US
2024-06-27,536.5711059570312,SPY,US
2024-06-28,534.4595947265625,SPY,US
2024-07-01,535.5595703125,SPY,US
2024-07-02,539.1636962890625,SPY,US
2024-07-03,541.56982421875,SPY,US
2024-07-05,544.6928100585938,SPY,US
2024-07-08,545.3212890625,SPY,US
2024-07-09,545.8516235351562,SPY,US
2024-07-10,551.2529907226562,SPY,US
2024-07-11,546.499755859375,SPY,US
2024-07-12,549.9467163085938,SPY,US
2024-07-15,551.459228515625,SPY,US
2024-07-16,554.7294311523438,SPY,US
2024-07-17,546.9515380859375,SPY,US
2024-07-18,542.7481689453125,SPY,US
2024-07-19,539.14404296875,SPY,US
2024-07-22,544.7025756835938,SPY,US
2024-07-23,543.8482666015625,SPY,US
2024-07-24,531.523193359375,SPY,US
2024-07-25,528.7538452148438,SPY,US
2024-07-26,534.6755981445312,SPY,US
2024-07-29,534.9899291992188,SPY,US
2024-07-30,532.2794799804688,SPY,US
2024-07-31,540.9314575195312,SPY,US
