Date,Adj_Close,Ticker,Market
15/5/2014,153.3085632,SPY,US
16/5/2014,153.8403473,SPY,US
19/5/2014,154.4048157,SPY,US
20/5/2014,153.4313354,SPY,US
21/5/2014,154.723877,SPY,US
22/5/2014,155.1002045,SPY,US
23/5/2014,155.7219696,SPY,US
27/5/2014,156.6790771,SPY,US
28/5/2014,156.5645599,SPY,US
29/5/2014,157.3744812,SPY,US
30/5/2014,157.6280823,SPY,US
2/6/2014,157.8080139,SPY,US
3/6/2014,157.726181,SPY,US
4/6/2014,158.0453644,SPY,US
5/6/2014,159.0760193,SPY,US
6/6/2014,159.8369141,SPY,US
9/6/2014,160.0005188,SPY,US
10/6/2014,160.0168457,SPY,US
11/6/2014,159.4605255,SPY,US
12/6/2014,158.331604,SPY,US
13/6/2014,158.8143158,SPY,US
16/6/2014,158.9452057,SPY,US
17/6/2014,159.3869934,SPY,US
18/6/2014,160.5567932,SPY,US
19/6/2014,160.7368011,SPY,US
20/6/2014,161.0630951,SPY,US
23/6/2014,161.0137787,SPY,US
24/6/2014,160.0438385,SPY,US
25/6/2014,160.7671967,SPY,US
26/6/2014,160.6521454,SPY,US
27/6/2014,160.9644775,SPY,US
30/6/2014,160.8822784,SPY,US
1/7/2014,161.9591217,SPY,US
2/7/2014,162.1234741,SPY,US
3/7/2014,162.9208069,SPY,US
7/7/2014,162.353653,SPY,US
8/7/2014,161.3097687,SPY,US
9/7/2014,162.0330505,SPY,US
10/7/2014,161.3919067,SPY,US
11/7/2014,161.6138611,SPY,US
14/7/2014,162.4276123,SPY,US
15/7/2014,162.1234741,SPY,US
16/7/2014,162.7236023,SPY,US
17/7/2014,160.8739929,SPY,US
18/7/2014,162.5181122,SPY,US
21/7/2014,162.213913,SPY,US
22/7/2014,162.9208069,SPY,US
23/7/2014,163.2825165,SPY,US
24/7/2014,163.2907715,SPY,US
25/7/2014,162.5262604,SPY,US
28/7/2014,162.5919952,SPY,US
29/7/2014,161.8933258,SPY,US
30/7/2014,161.9179382,SPY,US
31/7/2014,158.7203979,SPY,US
1/8/2014,158.2354584,SPY,US
4/8/2014,159.3779907,SPY,US
5/8/2014,157.8326111,SPY,US
6/8/2014,157.8819427,SPY,US
7/8/2014,157.0270691,SPY,US
8/8/2014,158.8437042,SPY,US
11/8/2014,159.3040161,SPY,US
12/8/2014,159.0821075,SPY,US
13/8/2014,160.1589355,SPY,US
14/8/2014,160.9151306,SPY,US
15/8/2014,160.8822784,SPY,US
18/8/2014,162.2303619,SPY,US
19/8/2014,163.0770264,SPY,US
20/8/2014,163.5126801,SPY,US
21/8/2014,163.9894257,SPY,US
22/8/2014,163.7346344,SPY,US
25/8/2014,164.5648804,SPY,US
26/8/2014,164.6717072,SPY,US
27/8/2014,164.6059723,SPY,US
28/8/2014,164.5154572,SPY,US
29/8/2014,164.9841156,SPY,US
2/9/2014,164.9018707,SPY,US
3/9/2014,164.8114624,SPY,US
4/9/2014,164.5730591,SPY,US
5/9/2014,165.3128662,SPY,US
8/9/2014,164.8854218,SPY,US
9/9/2014,163.841507,SPY,US
10/9/2014,164.4580231,SPY,US
11/9/2014,164.6470337,SPY,US
12/9/2014,163.6853333,SPY,US
15/9/2014,163.5619812,SPY,US
16/9/2014,164.7949982,SPY,US
17/9/2014,165.0169373,SPY,US
18/9/2014,165.8964996,SPY,US
19/9/2014,165.7470551,SPY,US
22/9/2014,164.4669647,SPY,US
23/9/2014,163.5254669,SPY,US
24/9/2014,164.8055878,SPY,US
25/9/2014,162.1463318,SPY,US
26/9/2014,163.4346313,SPY,US
29/9/2014,163.1373444,SPY,US
30/9/2014,162.7079163,SPY,US
1/10/2014,160.5029144,SPY,US
2/10/2014,160.52771,SPY,US
3/10/2014,162.2949829,SPY,US
6/10/2014,162.1050262,SPY,US
7/10/2014,159.6027679,SPY,US
8/10/2014,162.3940582,SPY,US
9/10/2014,159.1732941,SPY,US
10/10/2014,157.3564148,SPY,US
13/10/2014,154.7714996,SPY,US
14/10/2014,155.0110474,SPY,US
15/10/2014,153.9622192,SPY,US
16/10/2014,153.8300629,SPY,US
17/10/2014,155.6469116,SPY,US
20/10/2014,157.1582031,SPY,US
21/10/2014,160.2716827,SPY,US
22/10/2014,159.1320038,SPY,US
23/10/2014,160.9818726,SPY,US
24/10/2014,162.2206268,SPY,US
27/10/2014,161.9976654,SPY,US
28/10/2014,163.8558502,SPY,US
29/10/2014,163.6080933,SPY,US
30/10/2014,164.6568756,SPY,US
31/10/2014,166.5398102,SPY,US
3/11/2014,166.630661,SPY,US
4/11/2014,166.0525818,SPY,US
5/11/2014,167.1013947,SPY,US
6/11/2014,167.7703552,SPY,US
7/11/2014,167.9272156,SPY,US
10/11/2014,168.4557648,SPY,US
11/11/2014,168.6209869,SPY,US
12/11/2014,168.4393005,SPY,US
13/11/2014,168.6291962,SPY,US
14/11/2014,168.6704712,SPY,US
17/11/2014,168.7778778,SPY,US
18/11/2014,169.7523956,SPY,US
19/11/2014,169.4797974,SPY,US
20/11/2014,169.7771912,SPY,US
21/11/2014,170.6855774,SPY,US
24/11/2014,171.164566,SPY,US
25/11/2014,171.0406799,SPY,US
26/11/2014,171.4783936,SPY,US
28/11/2014,171.115036,SPY,US
1/12/2014,169.9258118,SPY,US
2/12/2014,171.0241547,SPY,US
3/12/2014,171.684845,SPY,US
4/12/2014,171.4948883,SPY,US
5/12/2014,171.7756805,SPY,US
8/12/2014,170.6277924,SPY,US
9/12/2014,170.5121765,SPY,US
10/12/2014,167.7785645,SPY,US
11/12/2014,168.6291962,SPY,US
12/12/2014,165.9038849,SPY,US
15/12/2014,164.7642822,SPY,US
16/12/2014,163.4429626,SPY,US
17/12/2014,166.6472015,SPY,US
18/12/2014,170.7681732,SPY,US
19/12/2014,171.4947968,SPY,US
22/12/2014,172.2836761,SPY,US
23/12/2014,172.5161285,SPY,US
24/12/2014,172.5328369,SPY,US
26/12/2014,173.0891266,SPY,US
29/12/2014,173.3216553,SPY,US
30/12/2014,172.3916168,SPY,US
31/12/2014,170.6809387,SPY,US
2/1/2015,170.5896149,SPY,US
5/1/2015,167.5088043,SPY,US
6/1/2015,165.9310455,SPY,US
7/1/2015,167.9988098,SPY,US
8/1/2015,170.9799194,SPY,US
9/1/2015,169.6096954,SPY,US
12/1/2015,168.2810822,SPY,US
13/1/2015,167.8077698,SPY,US
14/1/2015,166.794693,SPY,US
15/1/2015,165.2667389,SPY,US
16/1/2015,167.434082,SPY,US
20/1/2015,167.7911377,SPY,US
21/1/2015,168.6382294,SPY,US
22/1/2015,171.1460114,SPY,US
23/1/2015,170.2076111,SPY,US
26/1/2015,170.6062775,SPY,US
27/1/2015,168.355896,SPY,US
28/1/2015,166.1967163,SPY,US
29/1/2015,167.7330933,SPY,US
30/1/2015,165.6238251,SPY,US
2/2/2015,167.6749115,SPY,US
3/2/2015,170.0996704,SPY,US
4/2/2015,169.4519653,SPY,US
5/2/2015,171.1625671,SPY,US
6/2/2015,170.6893311,SPY,US
9/2/2015,169.9253082,SPY,US
10/2/2015,171.7355957,SPY,US
11/2/2015,171.8352203,SPY,US
12/2/2015,173.4877319,SPY,US
13/2/2015,174.2018433,SPY,US
17/2/2015,174.4759064,SPY,US
18/2/2015,174.4925232,SPY,US
19/2/2015,174.3679199,SPY,US
20/2/2015,175.4142609,SPY,US
23/2/2015,175.3893585,SPY,US
24/2/2015,175.8875732,SPY,US
25/2/2015,175.7381287,SPY,US
26/2/2015,175.5304718,SPY,US
27/2/2015,174.9325867,SPY,US
2/3/2015,176.0370636,SPY,US
3/3/2015,175.3145752,SPY,US
4/3/2015,174.575531,SPY,US
5/3/2015,174.7665558,SPY,US
6/3/2015,172.3085785,SPY,US
9/3/2015,173.0227661,SPY,US
10/3/2015,170.2159424,SPY,US
11/3/2015,169.8173676,SPY,US
12/3/2015,171.9763794,SPY,US
13/3/2015,170.9217682,SPY,US
16/3/2015,173.2054291,SPY,US
17/3/2015,172.6905212,SPY,US
18/3/2015,174.7665558,SPY,US
19/3/2015,173.9693298,SPY,US
20/3/2015,175.5049438,SPY,US
23/3/2015,175.1629791,SPY,US
24/3/2015,174.1787109,SPY,US
25/3/2015,171.626358,SPY,US
26/3/2015,171.2176208,SPY,US
27/3/2015,171.6096191,SPY,US
30/3/2015,173.7032471,SPY,US
31/3/2015,172.1851959,SPY,US
1/4/2015,171.5763245,SPY,US
2/4/2015,172.1935577,SPY,US
6/4/2015,173.3529968,SPY,US
7/4/2015,172.8942108,SPY,US
8/4/2015,173.4780426,SPY,US
9/4/2015,174.2454987,SPY,US
10/4/2015,175.1963654,SPY,US
13/4/2015,174.4039307,SPY,US
14/4/2015,174.7376099,SPY,US
15/4/2015,175.5216827,SPY,US
16/4/2015,175.4715576,SPY,US
17/4/2015,173.4530487,SPY,US
20/4/2015,175.0378571,SPY,US
21/4/2015,174.829361,SPY,US
22/4/2015,175.688446,SPY,US
23/4/2015,176.1305847,SPY,US
24/4/2015,176.5392456,SPY,US
27/4/2015,175.8052216,SPY,US
28/4/2015,176.3641052,SPY,US
29/4/2015,175.638382,SPY,US
30/4/2015,173.8784332,SPY,US
1/5/2015,175.7635193,SPY,US
4/5/2015,176.2640076,SPY,US
5/5/2015,174.2454987,SPY,US
6/5/2015,173.5281372,SPY,US
7/5/2015,174.2204132,SPY,US
8/5/2015,176.5142822,SPY,US
11/5/2015,175.6717529,SPY,US
12/5/2015,175.1462402,SPY,US
13/5/2015,175.1796417,SPY,US
14/5/2015,177.0063934,SPY,US
15/5/2015,177.1982117,SPY,US
18/5/2015,177.7487488,SPY,US
19/5/2015,177.6903076,SPY,US
20/5/2015,177.5652161,SPY,US
21/5/2015,178.0823517,SPY,US
22/5/2015,177.6569824,SPY,US
26/5/2015,175.7468262,SPY,US
27/5/2015,177.4150391,SPY,US
28/5/2015,177.2148438,SPY,US
29/5/2015,176.1138916,SPY,US
1/6/2015,176.4725037,SPY,US
2/6/2015,176.2973633,SPY,US
3/6/2015,176.7644501,SPY,US
4/6/2015,175.2713928,SPY,US
5/6/2015,174.9710846,SPY,US
8/6/2015,173.8951416,SPY,US
9/6/2015,173.8700714,SPY,US
10/6/2015,175.955368,SPY,US
11/6/2015,176.5225677,SPY,US
12/6/2015,175.1712494,SPY,US
15/6/2015,174.420639,SPY,US
16/6/2015,175.3714905,SPY,US
17/6/2015,175.6550751,SPY,US
18/6/2015,177.4817963,SPY,US
19/6/2015,176.6938782,SPY,US
22/6/2015,177.5991516,SPY,US
23/6/2015,177.7248688,SPY,US
24/6/2015,176.434082,SPY,US
25/6/2015,175.897644,SPY,US
26/6/2015,175.864151,SPY,US
29/6/2015,172.1761932,SPY,US
30/6/2015,172.5365906,SPY,US
1/7/2015,173.9195709,SPY,US
2/7/2015,173.7603455,SPY,US
6/7/2015,173.2658234,SPY,US
7/7/2015,174.355423,SPY,US
8/7/2015,171.4302826,SPY,US
9/7/2015,171.7403717,SPY,US
10/7/2015,173.9028473,SPY,US
13/7/2015,175.8222656,SPY,US
14/7/2015,176.5849609,SPY,US
15/7/2015,176.5262451,SPY,US
16/7/2015,177.9428101,SPY,US
17/7/2015,178.0937042,SPY,US
20/7/2015,178.1858826,SPY,US
21/7/2015,177.4817963,SPY,US
22/7/2015,177.1632538,SPY,US
23/7/2015,176.165863,SPY,US
24/7/2015,174.3386688,SPY,US
27/7/2015,173.3244781,SPY,US
28/7/2015,175.4534454,SPY,US
29/7/2015,176.6604004,SPY,US
30/7/2015,176.7023163,SPY,US
31/7/2015,176.434082,SPY,US
3/8/2015,175.838974,SPY,US
4/8/2015,175.4953766,SPY,US
5/8/2015,176.0737305,SPY,US
6/8/2015,174.6320343,SPY,US
7/8/2015,174.2967987,SPY,US
10/8/2015,176.4927521,SPY,US
11/8/2015,174.900238,SPY,US
12/8/2015,175.1097565,SPY,US
13/8/2015,174.8918457,SPY,US
14/8/2015,175.5289154,SPY,US
17/8/2015,176.5095215,SPY,US
18/8/2015,175.9982147,SPY,US
19/8/2015,174.6068726,SPY,US
20/8/2015,170.9608917,SPY,US
21/8/2015,165.8145599,SPY,US
24/8/2015,158.8325653,SPY,US
25/8/2015,156.9634857,SPY,US
26/8/2015,162.9898987,SPY,US
27/8/2015,167.0214539,SPY,US
28/8/2015,167.0298615,SPY,US
31/8/2015,165.6803894,SPY,US
1/9/2015,160.7352448,SPY,US
2/9/2015,163.7861176,SPY,US
3/9/2015,163.9035034,SPY,US
4/9/2015,161.4225159,SPY,US
8/9/2015,165.4792328,SPY,US
9/9/2015,163.266449,SPY,US
10/9/2015,164.1549377,SPY,US
11/9/2015,164.9009094,SPY,US
14/9/2015,164.289032,SPY,US
15/9/2015,166.3426208,SPY,US
16/9/2015,167.7842255,SPY,US
17/9/2015,167.4071045,SPY,US
18/9/2015,164.6713562,SPY,US
21/9/2015,165.5222778,SPY,US
22/9/2015,163.3738556,SPY,US
23/9/2015,163.1126862,SPY,US
24/9/2015,162.5228882,SPY,US
25/9/2015,162.4807739,SPY,US
28/9/2015,158.4029541,SPY,US
29/9/2015,158.4956512,SPY,US
30/9/2015,161.4528809,SPY,US
1/10/2015,161.8741608,SPY,US
2/10/2015,164.2921753,SPY,US
5/10/2015,167.2157745,SPY,US
6/10/2015,166.6428528,SPY,US
7/10/2015,168.0077667,SPY,US
8/10/2015,169.5243225,SPY,US
9/10/2015,169.6253815,SPY,US
12/10/2015,169.7854462,SPY,US
13/10/2015,168.7154541,SPY,US
14/10/2015,167.9066467,SPY,US
15/10/2015,170.4848022,SPY,US
16/10/2015,171.2599182,SPY,US
19/10/2015,171.3441772,SPY,US
20/10/2015,171.1251678,SPY,US
21/10/2015,170.0635071,SPY,US
22/10/2015,172.9365692,SPY,US
23/10/2015,174.8322144,SPY,US
26/10/2015,174.4025116,SPY,US
27/10/2015,174.065506,SPY,US
28/10/2015,176.0454254,SPY,US
29/10/2015,175.9443054,SPY,US
30/10/2015,175.1860352,SPY,US
2/11/2015,177.258667,SPY,US
3/11/2015,177.7725677,SPY,US
4/11/2015,177.2333832,SPY,US
5/11/2015,177.0564423,SPY,US
6/11/2015,176.9637299,SPY,US
9/11/2015,175.3124542,SPY,US
10/11/2015,175.7168427,SPY,US
11/11/2015,175.0259094,SPY,US
12/11/2015,172.5826416,SPY,US
13/11/2015,170.6448517,SPY,US
16/11/2015,173.2398376,SPY,US
17/11/2015,173.1134033,SPY,US
18/11/2015,175.8600616,SPY,US
19/11/2015,175.7084045,SPY,US
20/11/2015,176.3487244,SPY,US
23/11/2015,176.1465454,SPY,US
24/11/2015,176.3824158,SPY,US
25/11/2015,176.3571777,SPY,US
27/11/2015,176.5593109,SPY,US
30/11/2015,175.8263855,SPY,US
1/12/2015,177.5029907,SPY,US
2/12/2015,175.6915436,SPY,US
3/12/2015,173.2314148,SPY,US
4/12/2015,176.6099243,SPY,US
7/12/2015,175.539917,SPY,US
8/12/2015,174.3604431,SPY,US
9/12/2015,173.0038757,SPY,US
10/12/2015,173.4504395,SPY,US
11/12/2015,170.0887299,SPY,US
14/12/2015,170.9481354,SPY,US
15/12/2015,172.7427063,SPY,US
16/12/2015,175.2703094,SPY,US
17/12/2015,172.599472,SPY,US
18/12/2015,169.5246429,SPY,US
21/12/2015,170.9230347,SPY,US
22/12/2015,172.4740906,SPY,US
23/12/2015,174.6098938,SPY,US
24/12/2015,174.3217163,SPY,US
28/12/2015,173.9233551,SPY,US
29/12/2015,175.7794342,SPY,US
30/12/2015,174.5335236,SPY,US
31/12/2015,172.7876129,SPY,US
4/1/2016,170.3721466,SPY,US
5/1/2016,170.6603241,SPY,US
6/1/2016,168.5076141,SPY,US
7/1/2016,164.464798,SPY,US
8/1/2016,162.6595764,SPY,US
11/1/2016,162.8205872,SPY,US
12/1/2016,164.1342316,SPY,US
13/1/2016,160.0406799,SPY,US
14/1/2016,162.668045,SPY,US
15/1/2016,159.1761932,SPY,US
19/1/2016,159.3880768,SPY,US
20/1/2016,157.3454742,SPY,US
21/1/2016,158.226944,SPY,US
22/1/2016,161.4730225,SPY,US
25/1/2016,159.032135,SPY,US
26/1/2016,161.2017975,SPY,US
27/1/2016,159.4473877,SPY,US
28/1/2016,160.2779999,SPY,US
29/1/2016,164.1851501,SPY,US
1/2/2016,164.1257782,SPY,US
2/2/2016,161.1679077,SPY,US
3/2/2016,162.1341248,SPY,US
4/2/2016,162.3883514,SPY,US
5/2/2016,159.2948761,SPY,US
8/2/2016,157.1506195,SPY,US
9/2/2016,157.1590271,SPY,US
10/2/2016,157.0234375,SPY,US
11/2/2016,154.980835,SPY,US
12/2/2016,158.1761169,SPY,US
16/2/2016,160.845871,SPY,US
17/2/2016,163.4732208,SPY,US
18/2/2016,162.8036194,SPY,US
19/2/2016,162.7273712,SPY,US
22/2/2016,165.0835419,SPY,US
23/2/2016,162.9985962,SPY,US
24/2/2016,163.7444153,SPY,US
25/2/2016,165.7276306,SPY,US
26/2/2016,165.3462982,SPY,US
29/2/2016,164.049469,SPY,US
1/3/2016,167.9058075,SPY,US
2/3/2016,168.6601563,SPY,US
3/3/2016,169.321228,SPY,US
4/3/2016,169.8721313,SPY,US
7/3/2016,170.0077515,SPY,US
8/3/2016,168.1516113,SPY,US
9/3/2016,168.9822388,SPY,US
10/3/2016,169.1177979,SPY,US
11/3/2016,171.8468781,SPY,US
14/3/2016,171.6265717,SPY,US
15/3/2016,171.3468628,SPY,US
16/3/2016,172.3384399,SPY,US
17/3/2016,173.4318085,SPY,US
18/3/2016,174.1132965,SPY,US
21/3/2016,174.3603516,SPY,US
22/3/2016,174.2666626,SPY,US
23/3/2016,173.1165466,SPY,US
24/3/2016,173.0399323,SPY,US
28/3/2016,173.1421356,SPY,US
29/3/2016,174.7436981,SPY,US
30/3/2016,175.5104523,SPY,US
31/3/2016,175.0844727,SPY,US
1/4/2016,176.2771759,SPY,US
4/4/2016,175.7063751,SPY,US
5/4/2016,173.9514465,SPY,US
6/4/2016,175.8511963,SPY,US
7/4/2016,173.746994,SPY,US
8/4/2016,174.2155457,SPY,US
11/4/2016,173.8065796,SPY,US
12/4/2016,175.4252167,SPY,US
13/4/2016,177.1971893,SPY,US
14/4/2016,177.20578,SPY,US
15/4/2016,177.0098114,SPY,US
18/4/2016,178.2536163,SPY,US
19/4/2016,178.8157959,SPY,US
20/4/2016,178.9862518,SPY,US
21/4/2016,178.0235596,SPY,US
22/4/2016,178.0235596,SPY,US
25/4/2016,177.7168274,SPY,US
26/4/2016,177.9809723,SPY,US
27/4/2016,178.34729,SPY,US
28/4/2016,176.728653,SPY,US
29/4/2016,175.7745361,SPY,US
2/5/2016,177.1716309,SPY,US
3/5/2016,175.6296692,SPY,US
4/5/2016,174.6499939,SPY,US
5/5/2016,174.615921,SPY,US
6/5/2016,175.2548676,SPY,US
9/5/2016,175.399704,SPY,US
10/5/2016,177.5805817,SPY,US
11/5/2016,175.9193268,SPY,US
12/5/2016,175.9704742,SPY,US
13/5/2016,174.4370422,SPY,US
16/5/2016,176.1579132,SPY,US
17/5/2016,174.5136719,SPY,US
18/5/2016,174.5648651,SPY,US
19/5/2016,173.9599609,SPY,US
20/5/2016,175.0589294,SPY,US
23/5/2016,174.8203583,SPY,US
24/5/2016,177.0865021,SPY,US
25/5/2016,178.2877045,SPY,US
26/5/2016,178.3387909,SPY,US
27/5/2016,179.105484,SPY,US
31/5/2016,178.7647552,SPY,US
1/6/2016,179.1310577,SPY,US
2/6/2016,179.6763,SPY,US
3/6/2016,179.1395416,SPY,US
6/6/2016,180.0511322,SPY,US
7/6/2016,180.3322449,SPY,US
8/6/2016,180.9200439,SPY,US
9/6/2016,180.6729736,SPY,US
10/6/2016,178.9606934,SPY,US
13/6/2016,177.5805817,SPY,US
14/6/2016,177.2313232,SPY,US
15/6/2016,176.9842529,SPY,US
16/6/2016,177.5124359,SPY,US
17/6/2016,176.8513489,SPY,US
20/6/2016,177.9902802,SPY,US
21/6/2016,178.4954987,SPY,US
22/6/2016,178.2043457,SPY,US
23/6/2016,180.5250549,SPY,US
24/6/2016,174.042572,SPY,US
27/6/2016,170.9254608,SPY,US
28/6/2016,174.0082703,SPY,US
29/6/2016,176.9712372,SPY,US
30/6/2016,179.3860931,SPY,US
1/7/2016,179.7629089,SPY,US
5/7/2016,178.4698181,SPY,US
6/7/2016,179.5402679,SPY,US
7/7/2016,179.4289246,SPY,US
8/7/2016,182.100708,SPY,US
11/7/2016,182.7429504,SPY,US
12/7/2016,184.0702515,SPY,US
13/7/2016,184.0445862,SPY,US
14/7/2016,185.0722046,SPY,US
15/7/2016,184.8238831,SPY,US
18/7/2016,185.3205719,SPY,US
19/7/2016,185.1321564,SPY,US
20/7/2016,185.9028931,SPY,US
21/7/2016,185.2006226,SPY,US
22/7/2016,186.031311,SPY,US
25/7/2016,185.5260468,SPY,US
26/7/2016,185.6116638,SPY,US
27/7/2016,185.4147797,SPY,US
28/7/2016,185.6287842,SPY,US
29/7/2016,185.9285431,SPY,US
1/8/2016,185.7744598,SPY,US
2/8/2016,184.5841064,SPY,US
3/8/2016,185.1235199,SPY,US
4/8/2016,185.3205719,SPY,US
5/8/2016,186.8362885,SPY,US
8/8/2016,186.7249298,SPY,US
9/8/2016,186.8362885,SPY,US
10/8/2016,186.3738403,SPY,US
11/8/2016,187.2387085,SPY,US
12/8/2016,187.0760345,SPY,US
15/8/2016,187.6155396,SPY,US
16/8/2016,186.6478729,SPY,US
17/8/2016,186.9989777,SPY,US
18/8/2016,187.4185486,SPY,US
19/8/2016,187.1445618,SPY,US
22/8/2016,187.1359863,SPY,US
23/8/2016,187.5127258,SPY,US
24/8/2016,186.5536804,SPY,US
25/8/2016,186.4252472,SPY,US
26/8/2016,186.0741119,SPY,US
29/8/2016,186.9904175,SPY,US
30/8/2016,186.6821442,SPY,US
31/8/2016,186.1512299,SPY,US
1/9/2016,186.1597595,SPY,US
2/9/2016,186.9989777,SPY,US
6/9/2016,187.5641174,SPY,US
7/9/2016,187.5470276,SPY,US
8/9/2016,187.118866,SPY,US
9/9/2016,182.640152,SPY,US
12/9/2016,185.2606201,SPY,US
13/9/2016,182.5973969,SPY,US
14/9/2016,182.5289154,SPY,US
15/9/2016,184.35289,SPY,US
16/9/2016,183.6401978,SPY,US
19/9/2016,183.6746216,SPY,US
20/9/2016,183.6832733,SPY,US
21/9/2016,185.7488556,SPY,US
22/9/2016,186.919342,SPY,US
23/9/2016,185.8952179,SPY,US
26/9/2016,184.3890533,SPY,US
27/9/2016,185.5337219,SPY,US
28/9/2016,186.4546051,SPY,US
29/9/2016,184.7676697,SPY,US
30/9/2016,186.1619873,SPY,US
3/10/2016,185.7144623,SPY,US
4/10/2016,184.7676697,SPY,US
5/10/2016,185.5853424,SPY,US
6/10/2016,185.7144623,SPY,US
7/10/2016,185.0775452,SPY,US
10/10/2016,186.0415039,SPY,US
11/10/2016,183.6918335,SPY,US
12/10/2016,183.9328613,SPY,US
13/10/2016,183.3304138,SPY,US
14/10/2016,183.4250793,SPY,US
17/10/2016,182.7882233,SPY,US
18/10/2016,183.9328613,SPY,US
19/10/2016,184.4234314,SPY,US
20/10/2016,184.0791779,SPY,US
21/10/2016,184.1652069,SPY,US
24/10/2016,184.9484253,SPY,US
25/10/2016,184.3287811,SPY,US
26/10/2016,183.9586487,SPY,US
27/10/2016,183.4681549,SPY,US
28/10/2016,182.9259033,SPY,US
31/10/2016,182.9345093,SPY,US
1/11/2016,181.6090698,SPY,US
2/11/2016,180.5160065,SPY,US
3/11/2016,179.689743,SPY,US
4/11/2016,179.4918365,SPY,US
7/11/2016,183.450943,SPY,US
8/11/2016,184.2771454,SPY,US
9/11/2016,186.2308807,SPY,US
10/11/2016,186.6955719,SPY,US
11/11/2016,186.2652435,SPY,US
14/11/2016,186.4115753,SPY,US
15/11/2016,187.8661499,SPY,US
16/11/2016,187.5131989,SPY,US
17/11/2016,188.4772186,SPY,US
18/11/2016,188.0554352,SPY,US
21/11/2016,189.4755707,SPY,US
22/11/2016,189.8456268,SPY,US
23/11/2016,189.9489594,SPY,US
25/11/2016,190.6547089,SPY,US
28/11/2016,189.759552,SPY,US
29/11/2016,190.1296692,SPY,US
30/11/2016,189.6734924,SPY,US
1/12/2016,188.9763794,SPY,US
2/12/2016,189.0710449,SPY,US
5/12/2016,190.2071075,SPY,US
